atlas_id,roi_uid,roi_original_index,global_original_column,roi_name,roi_label,description,hemisphere,network,x,y,z,metadata_source,metadata_version,metadata_license,metadata_sha256
Dosenbach160,dosenbach160:roi078,78,1486,temporal,78,,R,cingulo-opercular,51.0,-30.0,5.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi079,79,1487,post parietal,79,,L,sensorimotor,-41.0,-31.0,48.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi080,80,1488,post cingulate,80,,L,cingulo-opercular,-4.0,-31.0,-4.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi081,81,1489,fusiform,81,,R,cingulo-opercular,54.0,-31.0,-18.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi082,82,1490,temporal,82,,L,sensorimotor,-41.0,-37.0,16.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi083,83,1491,temporal,83,,L,sensorimotor,-53.0,-37.0,13.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi084,84,1492,fusiform,84,,R,default,28.0,-37.0,-15.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi085,85,1493,precuneus,85,,L,default,-3.0,-38.0,45.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi086,86,1494,sup parietal,86,,R,sensorimotor,34.0,-39.0,65.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi087,87,1495,precuneus,87,,R,cingulo-opercular,8.0,-40.0,50.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi088,88,1496,IPL,88,,L,fronto-parietal,-41.0,-40.0,42.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi089,89,1497,parietal,89,,R,cingulo-opercular,58.0,-41.0,20.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi090,90,1498,post cingulate,90,,L,default,-8.0,-41.0,3.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi091,91,1499,inf temporal,91,,L,default,-61.0,-41.0,-2.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi092,92,1500,occipital,92,,L,default,-28.0,-42.0,-11.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi093,93,1501,post cingulate,93,,L,default,-5.0,-43.0,25.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi094,94,1502,precuneus,94,,R,default,9.0,-43.0,25.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi095,95,1503,temporal,95,,R,cingulo-opercular,43.0,-43.0,8.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi096,96,1504,IPL,96,,R,fronto-parietal,54.0,-44.0,43.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi097,97,1505,parietal,97,,L,cingulo-opercular,-55.0,-44.0,30.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi098,98,1506,lat cerebellum,98,,L,cerebellum,-28.0,-44.0,-25.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi099,99,1507,post parietal,99,,L,fronto-parietal,-35.0,-46.0,48.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi100,100,1508,sup temporal,100,,R,cingulo-opercular,42.0,-46.0,21.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi101,101,1509,IPL,101,,L,fronto-parietal,-48.0,-47.0,49.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi102,102,1510,angular gyrus,102,,L,cingulo-opercular,-41.0,-47.0,29.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi103,103,1511,temporal,103,,L,cingulo-opercular,-59.0,-47.0,11.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi104,104,1512,IPL,104,,L,fronto-parietal,-53.0,-50.0,39.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi105,105,1513,precuneus,105,,R,default,5.0,-50.0,33.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi106,106,1514,occipital,106,,L,occipital,-18.0,-50.0,1.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi107,107,1515,IPL,107,,R,fronto-parietal,44.0,-52.0,47.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi108,108,1516,post cingulate,108,,L,default,-5.0,-52.0,17.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi109,109,1517,lat cerebellum,109,,L,cerebellum,-24.0,-54.0,-21.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi110,110,1518,inf cerebellum,110,,L,cerebellum,-37.0,-54.0,-37.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi111,111,1519,post cingulate,111,,R,default,10.0,-55.0,17.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi112,112,1520,precuneus,112,,L,default,-6.0,-56.0,29.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi113,113,1521,lat cerebellum,113,,L,cerebellum,-34.0,-57.0,-24.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi114,114,1522,IPS,114,,L,fronto-parietal,-32.0,-58.0,46.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi115,115,1523,post cingulate,115,,L,default,-11.0,-58.0,17.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi116,116,1524,IPS,116,,R,fronto-parietal,32.0,-59.0,41.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi117,117,1525,angular gyrus,117,,R,default,51.0,-59.0,34.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi118,118,1526,occipital,118,,L,occipital,-34.0,-60.0,-5.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi119,119,1527,occipital,119,,R,occipital,36.0,-60.0,-8.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi120,120,1528,med cerebellum,120,,L,cerebellum,-6.0,-60.0,-15.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi121,121,1529,inf cerebellum,121,,L,cerebellum,-25.0,-60.0,-34.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi122,122,1530,inf cerebellum,122,,R,cerebellum,32.0,-61.0,-31.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi123,123,1531,temporal,123,,R,occipital,46.0,-62.0,5.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi124,124,1532,angular gyrus,124,,L,default,-48.0,-63.0,35.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi125,125,1533,TPJ,125,,L,cingulo-opercular,-52.0,-63.0,15.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi126,126,1534,occipital,126,,L,occipital,-44.0,-63.0,-7.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi127,127,1535,med cerebellum,127,,L,cerebellum,-16.0,-64.0,-21.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi128,128,1536,lat cerebellum,128,,R,cerebellum,21.0,-64.0,-22.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi129,129,1537,occipital,129,,R,occipital,19.0,-66.0,-1.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi130,130,1538,med cerebellum,130,,R,cerebellum,1.0,-66.0,-24.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi131,131,1539,inf cerebellum,131,,L,cerebellum,-34.0,-67.0,-29.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi132,132,1540,precuneus,132,,R,default,11.0,-68.0,42.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi133,133,1541,occipital,133,,R,occipital,17.0,-68.0,20.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi134,134,1542,IPS,134,,L,default,-36.0,-69.0,40.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi135,135,1543,occipital,135,,R,occipital,39.0,-71.0,13.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi136,136,1544,occipital,136,,L,default,-9.0,-72.0,41.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi137,137,1545,occipital,137,,R,default,45.0,-72.0,29.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi138,138,1546,med cerebellum,138,,L,cerebellum,-11.0,-72.0,-14.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi139,139,1547,occipital,139,,R,occipital,29.0,-73.0,29.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi140,140,1548,inf cerebellum,140,,R,cerebellum,33.0,-73.0,-30.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi141,141,1549,occipital,141,,L,default,-2.0,-75.0,32.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi142,142,1550,occipital,142,,L,occipital,-29.0,-75.0,28.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi143,143,1551,med cerebellum,143,,R,cerebellum,5.0,-75.0,-11.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi144,144,1552,med cerebellum,144,,R,cerebellum,14.0,-75.0,-21.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi145,145,1553,occipital,145,,L,occipital,-16.0,-76.0,33.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi146,146,1554,occipital,146,,L,default,-42.0,-76.0,26.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi147,147,1555,occipital,147,,R,occipital,9.0,-76.0,14.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi148,148,1556,occipital,148,,R,occipital,15.0,-77.0,32.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi149,149,1557,occipital,149,,R,occipital,20.0,-78.0,-2.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi150,150,1558,inf cerebellum,150,,L,cerebellum,-21.0,-79.0,-33.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi151,151,1559,inf cerebellum,151,,L,cerebellum,-6.0,-79.0,-33.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi152,152,1560,post occipital,152,,L,occipital,-5.0,-80.0,9.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi153,153,1561,post occipital,153,,R,occipital,29.0,-81.0,14.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
Dosenbach160,dosenbach160:roi154,154,1562,post occipital,154,,R,occipital,33.0,-81.0,-2.0,dpabi/Dosenbach_Science_160ROIs_Info.mat,DPABI tree 8d4b16e46be65cce93662e34e1cfa22bd40d98dc,LGPL-2.1; redistributed atlas files retain original citations,13a21a38552a857b7602dd924533b46df666d908f569eb76bcc8b5d0febd56af
